n_nodes,minDegMAP,minFillMAP,randMAP,minDegMPE,minFillMPE,randMPE
15,0.0886387825012207,0.08976006507873535,0.09952116012573242,0.0965888500213623,0.09456825256347656,0.0921781063079834
15,0.10928106307983398,0.12307476997375488,0.10510492324829102,0.10426497459411621,0.10344290733337402,0.09956526756286621
15,0.08999872207641602,0.08331298828125,0.09872579574584961,0.09527993202209473,0.09259486198425293,0.09826993942260742
15,None,0.09344196319580078,None,None,None,None
15,None,None,None,None,None,None
15,None,None,None,None,None,None
15,None,None,None,None,None,None
15,0.0925149917602539,0.09395885467529297,0.09881711006164551,0.0982656478881836,0.09626603126525879,0.10253787040710449
15,0.08965396881103516,0.08801507949829102,0.0885617733001709,0.09244704246520996,0.10293698310852051,0.09644699096679688
15,None,None,None,None,None,None
15,0.10224771499633789,0.10027217864990234,0.10846376419067383,0.10067009925842285,0.10067296028137207,0.10415911674499512
15,None,None,None,None,None,None
15,None,None,None,None,None,None
15,None,None,None,None,None,None
15,0.07504677772521973,0.07663416862487793,None,None,None,None
15,None,None,None,None,None,None
15,0.08551287651062012,0.08291506767272949,0.08558893203735352,0.08485102653503418,0.08448314666748047,0.08450889587402344
15,None,None,None,None,None,None
15,None,None,None,None,None,None
15,0.09079122543334961,0.0913388729095459,0.10416507720947266,None,None,None
15,0.07515788078308105,0.07415080070495605,0.07233405113220215,0.09309005737304688,0.08072328567504883,0.08959221839904785
15,0.11058402061462402,0.10999727249145508,0.11511516571044922,0.1168050765991211,0.12267518043518066,0.10744667053222656
15,0.0775299072265625,0.07869696617126465,None,None,None,None
15,None,None,None,None,None,None
15,None,None,None,None,None,None
15,0.10497426986694336,0.09903693199157715,None,None,None,None
15,None,0.07363605499267578,0.07691597938537598,None,None,None
15,None,None,None,None,None,None
15,None,None,None,None,None,None
15,0.0688941478729248,0.07225322723388672,0.07058286666870117,0.08095192909240723,0.07823324203491211,0.08105087280273438
15,None,None,None,None,None,None
15,None,None,None,None,None,None
15,None,None,None,None,None,None
15,None,0.0679330825805664,None,None,None,None
15,0.09008288383483887,0.09241795539855957,0.09001278877258301,0.09286808967590332,0.09283709526062012,0.09857606887817383
15,None,None,None,None,None,None
15,None,None,None,None,None,None
15,None,None,0.06739592552185059,None,None,None
15,None,None,None,None,None,None
10,0.05843377113342285,0.057859182357788086,0.05509495735168457,0.05967593193054199,0.05689692497253418,0.05493664741516113
10,0.05435800552368164,0.056282997131347656,0.05272507667541504,0.054077863693237305,0.05674481391906738,0.05332303047180176
10,0.06284713745117188,0.05958700180053711,0.06084012985229492,0.06133103370666504,0.06705689430236816,0.06157493591308594
10,None,None,None,None,None,None
10,0.06162595748901367,0.05649900436401367,0.058348894119262695,0.06433415412902832,0.08183932304382324,0.05999398231506348
10,0.06109905242919922,0.05386185646057129,0.060662031173706055,0.06590509414672852,0.05975794792175293,0.052947044372558594
10,0.05710005760192871,0.05962014198303223,0.08679771423339844,0.08331704139709473,0.0782918930053711,0.0888359546661377
10,None,None,None,None,None,None
10,None,None,None,None,None,None
10,0.062409162521362305,0.06090402603149414,0.056437015533447266,0.07661080360412598,0.09646987915039062,0.09631991386413574
10,0.08504223823547363,0.0700521469116211,0.06196188926696777,0.06450486183166504,0.06279802322387695,0.06764507293701172
10,0.08615708351135254,0.08462095260620117,0.0771183967590332,0.07602381706237793,0.06750106811523438,0.0707697868347168
10,0.08076810836791992,0.07683897018432617,0.07459306716918945,0.07829713821411133,0.0715639591217041,0.06839895248413086
10,0.07075715065002441,0.07118630409240723,0.07574701309204102,0.07503700256347656,0.07776188850402832,0.07809686660766602
10,None,None,None,None,None,None
10,0.07573199272155762,0.07259202003479004,0.06740093231201172,0.059313058853149414,0.06394100189208984,0.07189106941223145
10,0.07084321975708008,0.07221007347106934,0.06567716598510742,0.06870222091674805,0.0728449821472168,0.06907391548156738
10,0.07257699966430664,0.11793780326843262,0.08404397964477539,0.0769040584564209,0.07874798774719238,0.07141613960266113
10,0.06821203231811523,0.06914710998535156,0.07182788848876953,0.07205915451049805,0.06688904762268066,0.061051130294799805
10,0.05945396423339844,0.056329965591430664,0.05966305732727051,0.0616450309753418,0.05674910545349121,0.05606508255004883
10,0.052987098693847656,0.061946868896484375,0.0565190315246582,0.05388975143432617,0.062413930892944336,0.06241178512573242
10,0.055684804916381836,0.05847597122192383,0.05434393882751465,0.055187225341796875,0.05628204345703125,0.05736494064331055
10,0.05546689033508301,0.055272817611694336,0.05409097671508789,0.05704545974731445,0.05854010581970215,0.054209232330322266
10,None,None,None,None,None,None
10,None,None,None,None,None,None
10,None,None,None,None,None,None
10,0.0645589828491211,0.07276535034179688,0.06368613243103027,0.06334209442138672,0.05617713928222656,0.05614280700683594
10,None,None,None,None,None,None
10,0.05587625503540039,0.05274677276611328,0.05319714546203613,0.0562739372253418,0.054559946060180664,0.05365896224975586
10,0.05376410484313965,0.06647610664367676,0.06578397750854492,0.05908203125,0.06316709518432617,0.05701112747192383
10,0.0532526969909668,0.05434894561767578,0.06278085708618164,0.061250925064086914,0.05871295928955078,0.05779409408569336
10,0.0656130313873291,0.06066775321960449,0.07241010665893555,0.06948709487915039,0.07112288475036621,0.06813907623291016
10,0.06047701835632324,0.06258201599121094,0.06966781616210938,0.06431007385253906,0.0721898078918457,0.061505794525146484
10,0.06227612495422363,0.07273602485656738,0.07319188117980957,0.07651901245117188,0.0743708610534668,0.06785798072814941
10,0.06213188171386719,0.06519222259521484,0.060495853424072266,0.0564112663269043,0.05917167663574219,0.05611586570739746
10,0.05652904510498047,0.05850815773010254,0.06463003158569336,0.06339716911315918,0.06623363494873047,0.06654787063598633
10,0.06388115882873535,0.05855894088745117,0.06432676315307617,0.06591105461120605,0.06901311874389648,0.06512308120727539
10,0.05733084678649902,0.056159019470214844,0.06106209754943848,0.05563783645629883,0.06824517250061035,0.06628298759460449
10,0.06960010528564453,0.05992484092712402,0.05637502670288086,0.05606818199157715,0.054219961166381836,0.054270029067993164
10,0.05432772636413574,0.06672811508178711,0.06205010414123535,0.05969834327697754,0.06394600868225098,0.06074690818786621
10,None,None,None,None,None,None
10,None,None,None,None,None,None
10,None,None,None,None,None,None
10,0.061164140701293945,0.058817148208618164,0.05606508255004883,0.05821394920349121,0.06128883361816406,0.05537009239196777
10,0.0627140998840332,0.059136152267456055,0.058387041091918945,0.06070280075073242,0.05945587158203125,0.059165239334106445
10,None,None,None,None,None,None
10,0.05439901351928711,0.05472207069396973,None,0.06644988059997559,0.06156778335571289,0.06223106384277344
10,0.0543818473815918,0.06830501556396484,0.06405186653137207,0.05418515205383301,0.06682586669921875,0.05762004852294922
10,0.05972719192504883,0.06270194053649902,0.061216115951538086,0.06016087532043457,0.07290291786193848,0.06906700134277344
10,0.06587600708007812,0.06096076965332031,0.05423307418823242,0.05571389198303223,0.05495095252990723,0.05429983139038086
10,0.06188082695007324,0.05918002128601074,0.06540989875793457,0.0594480037689209,0.0587611198425293,0.06815314292907715
10,0.06591606140136719,0.06404805183410645,0.05512714385986328,0.06376290321350098,0.05682086944580078,0.0565800666809082
10,0.05750608444213867,0.059858083724975586,0.059942007064819336,0.05680489540100098,0.059578895568847656,0.05999612808227539
10,0.056288957595825195,0.06046414375305176,0.07022380828857422,0.06975793838500977,0.06721186637878418,0.0639810562133789
10,0.05725407600402832,0.058667898178100586,0.05787086486816406,0.06091904640197754,0.05649566650390625,0.05899405479431152
10,0.05266594886779785,0.05423474311828613,0.0846858024597168,0.06837296485900879,0.062278032302856445,0.06040501594543457
10,None,None,None,None,None,None
10,0.061308860778808594,0.05706596374511719,0.05534482002258301,0.055757999420166016,0.06240582466125488,0.05842709541320801
10,0.05686306953430176,0.05654311180114746,0.05313897132873535,0.053528785705566406,0.060578107833862305,0.05495095252990723
10,0.05338597297668457,0.05757594108581543,0.05493974685668945,0.05295205116271973,0.059806108474731445,0.06440281867980957
10,0.06793475151062012,0.06382489204406738,0.0559840202331543,0.056717872619628906,0.05703902244567871,0.06226372718811035
10,None,None,None,None,None,None
10,0.05623793601989746,0.058051109313964844,0.053698062896728516,0.05278301239013672,0.05659890174865723,0.05949997901916504
10,0.06003284454345703,0.05960583686828613,0.05840802192687988,0.06173300743103027,0.059227943420410156,0.05959510803222656
10,0.06169915199279785,0.06408810615539551,0.0604090690612793,0.05585908889770508,0.056871891021728516,0.07077908515930176
10,0.06740999221801758,0.06374502182006836,0.06179308891296387,0.06142902374267578,0.058596134185791016,0.06443381309509277
10,0.05559992790222168,0.0626528263092041,0.059703826904296875,0.056878089904785156,0.05463600158691406,0.05693817138671875
10,None,None,None,None,None,None
10,None,None,None,None,None,None
10,0.06988072395324707,0.06248617172241211,0.06615018844604492,0.063323974609375,0.06521010398864746,0.06702113151550293
10,0.06651902198791504,0.0623927116394043,None,0.05682992935180664,0.053540945053100586,0.05398392677307129
10,None,None,None,None,None,None
10,0.07106399536132812,0.0696408748626709,0.07141399383544922,0.06313610076904297,0.06091904640197754,0.06080889701843262
10,0.05327272415161133,0.060092926025390625,None,0.05577898025512695,0.0549769401550293,0.056693077087402344
10,None,None,None,None,None,None
10,None,None,None,None,None,None
10,0.058949947357177734,0.057901859283447266,0.05410194396972656,0.055420875549316406,0.0558009147644043,0.05738425254821777
10,None,None,None,None,None,None
10,0.055109262466430664,0.056767940521240234,0.05481600761413574,0.08679509162902832,0.06457090377807617,0.056903839111328125
10,None,None,None,None,None,None
10,0.05649423599243164,0.0592958927154541,0.08156585693359375,0.05891299247741699,0.05841779708862305,0.057852983474731445
10,None,None,None,None,None,None
10,0.05730414390563965,0.07899022102355957,0.06892013549804688,0.06100821495056152,0.07106614112854004,0.06429314613342285
10,0.06220507621765137,0.059686899185180664,0.06279301643371582,0.07188296318054199,0.06517314910888672,0.07105803489685059
10,0.07141304016113281,0.06284189224243164,0.07236909866333008,0.07210612297058105,0.07055997848510742,0.06511902809143066
10,0.07340002059936523,0.08721399307250977,0.07801604270935059,0.07489705085754395,0.07845878601074219,0.07892179489135742
10,0.08398103713989258,0.0905008316040039,0.09887528419494629,0.09795284271240234,0.09690713882446289,0.09546875953674316
10,0.08240914344787598,0.06969714164733887,0.0577089786529541,0.05770587921142578,0.05744791030883789,0.056957244873046875
10,0.060411930084228516,0.06524300575256348,0.059919118881225586,0.060912132263183594,0.06071114540100098,0.059884071350097656
10,None,None,None,None,None,None
10,None,None,None,None,None,None
10,0.07216286659240723,0.06420493125915527,0.06167793273925781,0.06323599815368652,0.06150674819946289,0.05591225624084473
10,0.0755150318145752,0.06620216369628906,0.06475114822387695,0.07433581352233887,0.06833696365356445,0.06281280517578125
10,0.06731295585632324,0.05949902534484863,0.06737899780273438,0.0717308521270752,0.06761789321899414,0.07307004928588867
10,0.07135272026062012,0.06521892547607422,0.06722211837768555,0.06340789794921875,0.07139301300048828,0.06982707977294922
10,0.0758047103881836,0.06795001029968262,0.06720399856567383,0.06577205657958984,0.07326722145080566,0.06363701820373535
10,0.07677912712097168,0.06577301025390625,0.05638003349304199,0.06747603416442871,0.06339406967163086,0.05555415153503418
10,0.06690001487731934,0.0616302490234375,0.061087846755981445,0.06233024597167969,0.06630086898803711,0.06173896789550781
10,None,None,None,None,None,None
10,0.06018805503845215,0.05641984939575195,0.057160377502441406,0.05677628517150879,0.0572507381439209,0.05752277374267578
5,0.024736642837524414,0.023920059204101562,0.02719283103942871,0.026668071746826172,0.025562047958374023,0.026929855346679688
5,0.02855825424194336,0.024729013442993164,0.028770923614501953,0.025621891021728516,0.027075767517089844,0.02837681770324707
5,0.027639150619506836,0.023705244064331055,0.027344703674316406,0.026896238327026367,0.02645397186279297,0.02724003791809082
5,0.02818608283996582,0.02715897560119629,0.028854846954345703,0.027744054794311523,0.02438974380493164,0.027994155883789062
5,0.028387784957885742,0.02474188804626465,0.028140783309936523,0.027119874954223633,0.026533126831054688,0.02825784683227539
5,0.02639174461364746,0.02769780158996582,0.02622389793395996,0.026141881942749023,0.027358293533325195,0.027029037475585938
5,0.026511192321777344,0.029224157333374023,0.03149104118347168,0.027250051498413086,0.02687382698059082,0.030704736709594727
5,0.0308229923248291,0.031417131423950195,0.03291606903076172,0.029223918914794922,0.028369903564453125,0.02980208396911621
5,0.02834177017211914,0.028275012969970703,0.027383089065551758,0.028031110763549805,0.030614614486694336,0.029757976531982422
5,0.03425312042236328,0.033264875411987305,0.031806230545043945,0.03061699867248535,0.03061509132385254,0.030659914016723633
5,0.03259587287902832,0.03177380561828613,0.031111955642700195,0.03066420555114746,0.031706809997558594,0.03219103813171387
5,0.03221392631530762,0.03166007995605469,0.03209805488586426,0.029572010040283203,0.028970003128051758,0.029493093490600586
5,0.032260894775390625,0.03174400329589844,0.030581951141357422,0.030568838119506836,0.031323909759521484,0.031514883041381836
5,0.028039932250976562,0.026868104934692383,0.043028831481933594,0.028858184814453125,0.030115127563476562,0.030065298080444336
5,0.03012704849243164,0.03174901008605957,0.03226184844970703,0.030863046646118164,0.02922987937927246,0.029747962951660156
5,0.02933025360107422,0.028676748275756836,0.02869105339050293,0.028266191482543945,0.027472734451293945,0.02654099464416504
5,0.030174970626831055,0.029633045196533203,0.02706623077392578,0.027569293975830078,0.026868104934692383,0.028555870056152344
5,0.027920246124267578,0.029742002487182617,0.026829242706298828,0.031095027923583984,0.028831005096435547,0.026753902435302734
5,0.030492067337036133,0.028513193130493164,0.027514219284057617,0.026853084564208984,0.02984619140625,0.03316998481750488
5,0.03696322441101074,0.034108877182006836,0.03408479690551758,0.03257107734680176,0.03249001502990723,0.032122135162353516
5,0.03410005569458008,0.03337812423706055,0.032885074615478516,0.031174182891845703,0.03127884864807129,0.031880855560302734
5,0.032380104064941406,0.03178906440734863,0.031649112701416016,0.030579090118408203,0.03222298622131348,0.03292107582092285
5,0.0313410758972168,0.03007793426513672,0.03157997131347656,0.03094792366027832,0.027465105056762695,0.026426076889038086
5,0.02989506721496582,0.03112506866455078,0.032948970794677734,0.030772924423217773,0.030719280242919922,0.033155202865600586
5,0.031016111373901367,0.031248092651367188,0.031145811080932617,0.03130817413330078,0.030675888061523438,0.030108928680419922
5,0.02972722053527832,0.028998136520385742,0.027408123016357422,0.026096105575561523,0.027009010314941406,0.028310060501098633
5,0.029499053955078125,0.028382062911987305,0.030579805374145508,0.027885913848876953,0.028976917266845703,0.03077411651611328
5,0.028790712356567383,0.029384851455688477,0.03010106086730957,0.025907278060913086,0.0260159969329834,0.026918888092041016
5,0.026708126068115234,0.027077198028564453,0.029901981353759766,0.028147220611572266,0.028662919998168945,0.028892040252685547
5,0.030498027801513672,0.0305478572845459,0.029775142669677734,0.027653932571411133,0.02803206443786621,0.028462886810302734
5,0.02872610092163086,0.028352022171020508,0.02897787094116211,0.02791595458984375,0.02764415740966797,0.027392864227294922
5,0.029925107955932617,0.02847003936767578,0.029036998748779297,0.026835203170776367,0.027611970901489258,0.02733898162841797
5,0.027979135513305664,0.028779983520507812,0.030896902084350586,0.027771949768066406,0.02785205841064453,0.02931809425354004
5,0.02791619300842285,0.026220083236694336,0.025819778442382812,0.022740840911865234,0.024100065231323242,0.025758028030395508
5,0.023348093032836914,0.026912212371826172,0.027739286422729492,0.028681278228759766,0.029953956604003906,0.031239986419677734
5,0.030897855758666992,0.0309298038482666,0.028182029724121094,0.02856278419494629,0.02849102020263672,0.029094934463500977
5,0.030637264251708984,0.030730009078979492,0.029844045639038086,0.028362035751342773,0.026118993759155273,0.02201390266418457
5,0.024734020233154297,0.02418684959411621,0.026304006576538086,0.027765989303588867,0.030102014541625977,0.029201745986938477
5,0.02807021141052246,0.029354095458984375,0.029723167419433594,0.030359983444213867,0.029927730560302734,0.026745080947875977
5,0.02677607536315918,0.023152828216552734,0.024869203567504883,0.028159141540527344,0.033582210540771484,0.03319692611694336
5,0.03117680549621582,0.032356977462768555,0.03379416465759277,0.03449606895446777,0.03212404251098633,0.03129696846008301
5,0.029553890228271484,0.02797412872314453,0.0277407169342041,0.02905106544494629,0.028564929962158203,0.028851032257080078
5,0.030069828033447266,0.02742910385131836,0.03069305419921875,0.0281982421875,0.026294946670532227,0.02939772605895996
5,0.030462980270385742,0.029365062713623047,0.030154943466186523,0.029421091079711914,0.030777931213378906,0.03318905830383301
5,0.0330510139465332,0.03163003921508789,0.031355857849121094,0.030277252197265625,0.03055715560913086,0.029566049575805664
5,0.028623104095458984,0.02839827537536621,0.027146100997924805,0.0279538631439209,0.02876901626586914,0.03061079978942871
5,0.0279691219329834,0.029490947723388672,0.027057170867919922,0.027571916580200195,0.026077985763549805,0.027153968811035156
5,0.03085613250732422,0.030050277709960938,0.03007984161376953,0.029816865921020508,0.02892303466796875,0.02833700180053711
5,0.026793956756591797,0.027907133102416992,0.02890491485595703,0.025557994842529297,0.02757406234741211,0.02917337417602539
5,0.027152061462402344,0.02646803855895996,0.027523040771484375,0.02689504623413086,0.026185035705566406,0.026255130767822266
5,0.02778172492980957,0.02678394317626953,0.026957035064697266,0.02686905860900879,0.025847673416137695,0.026119232177734375
5,0.028590679168701172,0.026575088500976562,0.027759790420532227,0.02826380729675293,0.02847003936767578,0.027306079864501953
5,0.027323007583618164,0.026920080184936523,0.028370141983032227,0.026675939559936523,0.025732755661010742,0.027289152145385742
5,0.028156757354736328,0.02709197998046875,0.028344154357910156,0.02693915367126465,0.026244163513183594,0.028218984603881836
5,0.027501821517944336,0.02649998664855957,0.02675008773803711,0.02760601043701172,0.029156208038330078,0.02609086036682129
5,0.028003931045532227,0.02713608741760254,0.02731013298034668,0.026662111282348633,0.026488065719604492,0.028280973434448242
5,0.027516841888427734,0.026694774627685547,0.02751779556274414,0.026769161224365234,0.026470184326171875,0.026990175247192383
5,0.02750396728515625,0.026572227478027344,0.02789592742919922,0.029165983200073242,0.029003143310546875,0.027799129486083984
5,0.028003931045532227,0.027463912963867188,0.027559280395507812,0.025890111923217773,0.027029991149902344,0.027276039123535156
5,0.026655197143554688,0.026758193969726562,0.026540040969848633,0.025010108947753906,0.027211904525756836,0.0267636775970459
5,0.027400970458984375,0.026692628860473633,0.026710987091064453,0.028156042098999023,0.027203083038330078,0.025635957717895508
5,0.028179168701171875,0.027639150619506836,0.027641773223876953,0.026890993118286133,0.02678823471069336,0.02787303924560547
5,0.028130769729614258,0.027034759521484375,0.02577519416809082,0.024334192276000977,0.026806116104125977,0.02612590789794922
5,0.027578115463256836,0.027096986770629883,0.02819085121154785,0.029449939727783203,0.02953028678894043,0.02793598175048828
5,0.027719974517822266,0.02716684341430664,0.0265810489654541,0.026317834854125977,0.027483224868774414,0.02611994743347168
5,0.027044296264648438,0.027116060256958008,0.026396989822387695,0.025743961334228516,0.02758502960205078,0.025827884674072266
5,0.027832984924316406,0.02689814567565918,0.02739095687866211,0.025909900665283203,0.030297279357910156,0.029341936111450195
5,0.02744889259338379,0.027549028396606445,0.02790093421936035,0.026493072509765625,0.027230024337768555,0.028013944625854492
5,0.02700495719909668,0.026556015014648438,0.02749800682067871,0.02674412727355957,0.027112960815429688,0.026212215423583984
5,0.026973247528076172,0.02744603157043457,0.02838587760925293,0.028963804244995117,0.027519941329956055,0.028612136840820312
5,0.027228116989135742,0.02679586410522461,0.026636123657226562,0.026183128356933594,0.025677204132080078,0.026241064071655273
5,0.027093887329101562,0.025877952575683594,0.02695298194885254,0.026340007781982422,0.02714395523071289,0.026118993759155273
5,0.0268399715423584,0.027350902557373047,0.02929091453552246,0.02821493148803711,0.028234004974365234,0.02789616584777832
5,0.027289152145385742,0.02680826187133789,0.026880979537963867,0.026387929916381836,0.0274658203125,0.02631974220275879
5,0.02775096893310547,0.026340007781982422,0.029532194137573242,0.02621603012084961,0.025323152542114258,0.028157949447631836
5,0.026906251907348633,0.025574207305908203,0.027165889739990234,0.026634931564331055,0.027950286865234375,0.026068925857543945
5,0.027343034744262695,0.028319120407104492,0.028462886810302734,0.026309967041015625,0.02725696563720703,0.02810811996459961
5,0.027055978775024414,0.026778697967529297,0.028983116149902344,0.026779890060424805,0.026417255401611328,0.028606891632080078
5,0.027186155319213867,0.026528120040893555,0.02857494354248047,0.02808690071105957,0.026499032974243164,0.027603864669799805
5,0.027529001235961914,0.026549339294433594,0.028460979461669922,0.02661609649658203,0.02597975730895996,0.02783513069152832
5,0.02696394920349121,0.026400089263916016,0.026973962783813477,0.026513099670410156,0.02583003044128418,0.027035236358642578
5,0.02750110626220703,0.026348114013671875,0.029150009155273438,0.027643203735351562,0.026727914810180664,0.028355121612548828
5,0.02755284309387207,0.026686906814575195,0.026681900024414062,0.02674579620361328,0.03924679756164551,0.03095388412475586
5,0.029035091400146484,0.027563095092773438,0.02711009979248047,0.027685880661010742,0.02661871910095215,0.02786111831665039
5,0.027166128158569336,0.026710987091064453,0.028457164764404297,0.02800893783569336,0.02639293670654297,0.026424169540405273
5,0.02808403968811035,0.02712702751159668,0.02756500244140625,0.027334928512573242,0.025558948516845703,0.028834104537963867
5,0.02843308448791504,0.027186870574951172,0.02765798568725586,0.02721881866455078,0.02631402015686035,0.02732110023498535
5,0.027927160263061523,0.027673006057739258,0.02760481834411621,0.028061866760253906,0.026482820510864258,0.02532672882080078
5,0.027708053588867188,0.027363061904907227,0.026819944381713867,0.025983810424804688,0.026927947998046875,0.025866985321044922
5,0.028104066848754883,0.027013063430786133,0.027500152587890625,0.02739882469177246,0.02665996551513672,0.026987075805664062
5,0.02778315544128418,0.02790522575378418,0.030792951583862305,0.026602983474731445,0.027144193649291992,0.02767801284790039
5,0.027363061904907227,0.02758502960205078,0.02781200408935547,0.026083707809448242,0.026698827743530273,0.027734756469726562
5,0.027264833450317383,0.027387142181396484,0.0279390811920166,0.02630472183227539,0.02702808380126953,0.026941776275634766
5,0.0272367000579834,0.0281369686126709,0.028480052947998047,0.02631092071533203,0.026523828506469727,0.024909019470214844
5,0.027667999267578125,0.027688980102539062,0.02740311622619629,0.02713298797607422,0.02755427360534668,0.027052879333496094
5,0.0279080867767334,0.027493953704833984,0.027925968170166016,0.026398181915283203,0.027206897735595703,0.027376890182495117
5,0.0282590389251709,0.02823781967163086,0.028820037841796875,0.028411149978637695,0.026651859283447266,0.026827096939086914
5,0.0283048152923584,0.02609419822692871,0.028800010681152344,0.02590322494506836,0.025162935256958008,0.02944803237915039
5,0.02725815773010254,0.02572917938232422,0.0266721248626709,0.026134014129638672,0.026988983154296875,0.025887012481689453
5,0.02690720558166504,0.028635025024414062,0.030406951904296875,0.027666091918945312,0.02574896812438965,0.02875375747680664
